url,title,date,body
https://www.alyaum.com/articles/155/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1-%D9%86%D9%88%D8%A7%D9%81-%D8%A8%D9%86-%D9%81%D9%8A%D8%B5%D9%84-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%A7%D8%B3%D9%85%D8%A7%D8%A1-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D9%84%D9%84%D9%86%D8%A7%D8%B4%D8%A6%D9%8A%D9%86-%D9%84%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D9%85, الأمير نواف بن فيصل يعتمد اسماء منتخب المملكة للناشئين لكرة القدم , 2002/07/04 ,"اعتمد صاحب السمو الملكي الامير نواف بن فيصل بن فهد بن عبدالعزيز نائب الرئيس العام لرعاية الشباب نائب رئيس الاتحاد السعودي لكرة القدم رئيس لجنة المنتخبات اسماء منتخب المملكة للناشئين المرشحين لدخول المعسكر الاعدادي (الفترة الثانية) والذي سيقام في محافظة الاحساء اعتبارا من يوم الجمعة 25/4/1423هـ استعدادا للمشاركة في التصفيات التمهيدية للبطولة الآسيوية العاشرة للناشئين تحت سن 17 سنة التي ستقام في محافظة الاحساء خلال الفترة من 17ـ21/5/1423هـ. وقد عبر سمو الامير نواف بن سعد بن عبدالله عضو الاتحاد السعودي لكرة القدم المشرف على منتخبي الناشئين والشباب عن خالص شكره وتقديده لصاحب السمو الملكي الامير سلطان بن فهد بن عبدالعزيز ولسمو نائبه على ما يحظى به المنتخب من دعم واهتمام وتشجيع من اجل مشاركة فاعلة في هذه التصفيات لتحقق انجاز رياضي بمشيئة الله تعالى باسم المملكة ليضاف لجملة ما تحقق من انجازات لرياضة المملكة وبصفة خاصة كرة القدم. واكد سمو المشرف على منتخبي الناشئين والشباب على نجاح المعسكر في مرحلته الاولى التي اقيمت في محافظة الطائف والتي اتسمت بروح التعاون ما بين كافة اعضاء المنتخب موجها سموه شكره وتقديره للاعبين الذين لم تشملهم قائمة المنتخب الاخيرة للتعاون الذي ابدوه خلال المرحلة الماضية مؤكدا سموه ان ابواب المنتخب ستكون مفتوحة لهم لخدمة وطنهم. وقد قررت لجنة المنتخبات اقامة اربع مباريات ودية دولية مع عدد من فرق ومنتخبات الناشئين وذلك خلال المعسكر الحالي والتي ستقام على استاد مدينة الامير عبدالله بن جلوي الرياضية بالاحساء استعدادا للمشاركة في هذه التصفيات وذلك على النحو التالي:
الاحد 26/4/1423هـ منتخب المملكة ـ نادي هجر 15ر7 مساء.
الاربعاء 29/4/1423هـ منتخب المملكة ـ منتخب البحرين 15ر7 مساء.
الاحد 4/5/1423هـ منتخب المملكة ـ منتخب الاردن 15ر7 مساء.
الاربعاء 7/5/1423هـ منتخب المملكة ـ منتخب قطر 15ر7 مساء.
فيما ستقام مباريات التصفيات التمهيدية للبطولة حسب المواعيد التالية:
السبت 17/5/1423هـ لبنان ـ سوريا 30ر8 مساء.
الاثنين 19/5/1423هـ السعودية ـ لبنان 30ر8 مساء.
الاربعاء 21/5/1423هـ السعودية ـ سوريا 30ر8 مساء.
وقد ضمت قائمة المنتخب المرشحين ستة وعشرين لاعبا تم اختيارهم من قبل الجهاز الفني للمنتخب باشراف المدرب جان كونز وذلك عقب نهاية المرحلة الاولى من المعسكر التي اقيمت في محافظة الطائف خلال الثلاثة الاسابيع الماضية وهم: يحيى محمد عامر واحمد عياش هيه وسعد طلق العصيمي وعبدالله مبارك الشريدة وحسن معاذ فلاتة (الشباب) ثامر سلطان فرج وسامر الاسمري وبدر محمد سهيل وسعود محمد هوساوي (الاتحاد) بدر سعيد الدوسري وبدر النجار وفيصل الدوسري (الهلال) وفيصل هزازي وسعود مجرشي وابراهيم علي شراحيلي (النصر) واحمد محمد صويلح ونايف عبدالله الخميس (الفتح) واحمد عبدالله حافظي ومحمد عبده مباركي (الوحدة) فهد رشيد الشمري (الطائي) عبدالله سعيد الفرخ (النخيل) مصطفى رضا (الانصار) عبدالله علي العامري (وج) مازن علي المولد (الاهلي) علي سيف البيشي (الوطن) ادم محمد حضرمي (القادسية). "
https://www.alyaum.com/articles/156/%D8%A8%D8%B9%D8%AB%D8%A9-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%B9%D9%85%D8%A7%D9%86-%D9%88%D8%B5%D9%84%D8%AA-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85-%D8%A3%D9%85%D8%B3-%D8%A8-26-%D9%81%D8%B1%D8%AF%D8%A7, بعثة منتخب عمان وصلت إلى الدمام أمس بـ 26 فردا , 2002/07/04 ,"وصلت عصر امس الى مطار الملك فهد بالدمام بعثة المنتخب العماني الشقيق لكرة القدم لدرجة الشباب من اجل خوض لقاءين وديين امام منتخبنا للشباب يومي السبت والثلاثاء القادمين ضمن استعدادات المنتخبين الشقيقين للمشاركة في التصفيات الاولية لبطولة آسيا التي تنطلق بعد عدة اسابيع.
وقد ترأس البعثة العمانية مدير منتخب عمان للشباب ناصر بن عبدالله الحارثي وضمت البعثة قرابة 26 فردا من مدربين ولاعبين واداريين واخصائيي علاج طبيعي.
من جهة اخرى اكد رئيس البعثة العمانية ناصر الحارثي لـ (الميدان) ان خوضهم لقاءين الوديين امام المنتخب السعودي يأتي ضمن استعدادات المنتخبين للتصفيات الآسيوية الاولية وهم كعمانيين سعداء بالحضور الى بلدهم الثاني المملكة العربية السعودية والالتقاء بمنتخبها الذي يعتبر من الفرق القوية على المستوى الاقليمية والآسيوي. واضاف: قائلا ليس المهم ان نكسب المباريات الودية لكن الاهم هو الاستفادة منها وتصحيح الاخطاء التي نقع فيها وتلافيها في المباريات الرسمية التي دائما لا تحتمل الاخطاء.
اما مدرب المنتخب العماني جون اكشن فقد ابدى سعادته البالغة في زيارة المملكة خصوصا انه زارها قبل اكثر من عشرين عاما حين كان مدربا لمنتخب بلاده نيوزلندا الذي خسر وقتها في تصفيات كأس العالم 82 امام المنتخب السعودي الاول بخمسة اهداف دون مقابل في المبارة التي اقيمت في مدينة الرياض.
واشار اكشن انه يعرف ان للمنتخب السعودي سمعة كبيرة على النطاق الدولي حيث ان الرياضة في تطور مستمر بغض النظر عن النتائج المتواضعة التي قدمها في كأس العالم الاخيرة خصوصا خسارته من المانيا بثمانية اهداف نظيفة معتبرا ان هذه البطولة والنتائج السلبية حالة استثنائية في الكرة السعودية التي تبوأت مكانة جيدة في الكرة العالمية.
وتحدث جون عن اللقاءين الوديين اللذين سيخوضهما فريقه العماني امام منتخبنا الوطني للشباب قائلا سنبحث عن الاستفادة الكاملة من هذين اللقاءين وسنجرب اكثر من طريقة كي نتمكن في النهاية اعتماد انسبها لنخوض بها التصفيات الآسيوية. وتمنى ان يوفق المنتخبان السعودي والعماني في التصفيات الآسيوية ويصلا الى مرحلة متقدمة فيها وينافسا على اللقب بكل قوة.
الجدير بالذكر ان مجموعة المنتخب العماني تضم سوريا وايران واليمن وستقام مبارياتها في العاصمة السورية دمشق. "
https://www.alyaum.com/articles/157/%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D9%8A-%D9%8A%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D9%85%D8%B9-%D8%A7%D9%84%D8%B1%D9%88%D9%85%D8%A7%D9%86%D9%8A-%D9%85%D9%88%D9%84%D8%AF%D9%88%D9%81%D8%A7%D9%86-%D9%84%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%85-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84, الطائي يتعاقد مع الروماني مولدوفان لقيادة الفريق في الموسم المقبل , 2002/07/04 ,تعاقد نادي الطائي مع جهاز فني متكامل من رومانيا بقيادة المدرب الخبير مالدوفان 52 سنة الذي اشرف على منتخب رومانيا ويحمل سجلا حافلا وخبرة كبيرة في الوطن العربي ودول الخليج حيث سبق له الاشراف على منتخب البحرين الاولمبي ونادي الرجاء المغربي ونادي السالمية الكويتي. وعن مقدم العقد والراتب الشهري رفض رئيس الطائي فهد الصادر التطرق لها وقال هذه اشياء تخص ادارة النادي والمدرب وليس هناك فائدة من ذكر هذه التفاصيل. يذكر ان الطائي ابقى على المحترفين الاجانب الثلاثة المهاجم البرازيلي سيلسو وصانع الالعاب امات جي والمدافع ابو بكر سوماري. 
https://www.alyaum.com/articles/159/%D8%A3%D9%87%D8%A7%D9%84%D9%8A-%D9%88%D8%B2%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81-%D8%B3%D9%87%D8%A7%D8%B1%D9%89-%D8%A8%D8%B9%D8%B1%D9%88%D8%B6-%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D9%84%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%AA%D9%88%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A%D8%A9," أهالي وزوار القطيف ""سهارى"" بعروض الخيالة والمنتوجات الشعبية ", 2002/07/04 ,"قام محافظ محافظة القطيف فهد بن احمد السكران مساء الاحد الماضي بجولة تفقدية على بعض الفعاليات المقامة في المحافظة بمناسبة مهرجان الشرقية السياحي الاول لعام 2002 ""لك ولعائلتك"" وقد شملت الجولة ساحل القطيف ""الكورنيش"" شاهد المنتوجات الشعبية والحرف اليدوية المعروضة على شكل مواقع تقليدية ذات طابع قديم بالإضافة الى المكتب الإعلامي الخاص بلجنة فعاليات محافظة القطيف والذي يساهم بشكل فعال في إرشاد الزوار الى أماكن واوقات الفعاليات بعدها قام المحافظ بمشاهدة عرض الخيالة لعدد من فرسان المنطقة توجه بعد ذلك الى قلعة القطيف الترفيهية حيث كان في استقباله عبدرب الرسول الشهاب مالك القلعة وعدد من اعيان المحافظة وقد بدأ الحفل بكلمة ترحيبية من محمد علوي الدالوج والذي اعلن بدوره عن بدء العروض والتي كانت تشتمل على بعض الألعاب الشعبية القديمة ثم مشهد تمثيلي لسوق السمك المركزي بالقطيف شارك فيه عدد من كشافة مدرسة سعد بن عبادة المتوسطة بالقطيف ثم مشهد تمثيلي يوضح كيفية التعامل مع المصاب بانسداد القصبة الهوائية اثناء الاكل ""الغصة"" بمشاركة طلبة مدرسة النجاح الثانوية ثم عرض رياضة الكاراتية قام به عدد من اشبال مركز القطيف الصيفي بعدها بدأت فرقة شباب القطيف الشعبية بتقديم عدد من الالعاب الشعبية منها العرضة والعاشوري ثم الليوه وقد استمرت الفرقة في العرض حتى الساعة 12 وقد شهد الحفل اقبالا جماهيريا كبيرا.
يذكر ان العروض والمنتوجات الشعبية تستمر طيلة ايام المهرجان. "
https://www.alyaum.com/articles/158/%D8%A8%D8%A7%D8%AA%D8%B4%D8%A7%D9%85%D9%8A-%D9%8A%D8%B1%D9%83%D8%B2-%D8%B9%D9%84%D9%89-%D8%B6%D8%B1%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D8%B3%D9%85%D8%A7%D8%AD-%D9%84%D9%84%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%A8%D8%AD%D8%B6%D9%88%D8%B1-%D8%A7%D9%84%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8%D8%A7%D8%AA, باتشامي يركز على ضربات الجزاء.. والسماح للجماهير بحضور التدريبات , 2002/07/04 ,"بحضور خليل الزياني نائب المشرف العام على منتخب الشباب والناشئين والمدرب الوطني فيصل البدين واصل منتخبنا الوطني للشباب لكرة القدم تمارينه مساء امس على ملعب الامير محمد بن فهد بن عبدالعزيز بالدمام حيث بدأ المدرب الارجنتيني باتشامي التدريب بالتكثيف على الجمل التكتيكية والتي طبقت من جميع اللاعبين ثم عمل على اجراء تقسيم مجموعتين الاولى تولاها المدرب بنفسه وركز على تكثيف النزعة الهجومية بالاعتماد على نقل الكرة بين اللاعبين وسط الملعب ثم الغزو من الاطراف والثانية تولاها المساعد حمد الدوسري واعتمد فيها على لاعبي الهجوم والدفاع واعطاء تعليماته المتكررة لتصحيح الاخطاء بعد ذلك اضطر المدرب الى اجراء مناورة على طول الملعب استمرت عشرين دقيقة تقريبا وانهى التدريب بايعاز الجميع بتسديد ضربات الجزاء على المرمى. اما على صعيد اللاعبين المصابين فقد عاودت الاصابة اللاعب عبدالعزيز السعران اثر كرة مشتركة وهي عبارة عن كدمة قوية بالرجل اليسرى.
وقد سمح الجهاز الاداري للمنتخب بدخول الجماهير للملعب وحضور التدريبات وذلك من اجل تحفيز اللاعبين والوقوف معهم والشد من ازرهم خلال المرحلة القادمة قبل خوض التصفيات.
من ناحية اخرى تم تأجيل لقاءي منتخبنا وعمان يومي السبت والثلاثاء القادمين ليكونا الساعة السابعة والنصف بدلا من الخامسة والنصف وسوف يحضر المباراة الاولى خليل الزياني والثانية د. عبدالاله بن سعيد عضوي الاتحاد السعودي لكرة القدم.
من جهة ثانية طلب المسؤولون في الاتحاد البحريني اجراء لقاء ودي مع المنتخب العماني الذي وصل امس لملاقاة منتخبنا على ان يحدد اللقاءاما في المنامة او الدمام حسب رغبة المنتخب العماني.
الجدير بالذكر ان مجموعة منتخبنا في التصفيات تضم الى جانبه منتخبات كل من الكويت والبحرين والاردن. "
https://www.alyaum.com/articles/161/%D9%85%D8%AD%D8%A7%D8%B6%D8%B1%D8%A9-%D8%B9%D9%86-%D8%A3%D9%88%D8%B6%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D8%B1%D8%A3%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B5%D8%B1%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D9%88%D8%A7%D9%84%D8%BA%D8%B1%D8%A8, محاضرة عن أوضاع المرأة المعاصرة بين الشرق والغرب , 2002/07/04 ,بدعوة من الشركة السعودية لمراكز الترفيه تلقي د. اميمة بنت أحمد الجلاهمة عضو هيئة التدريس بجامعة الملك فيصل محاضرة تتناول اهتمامات المرأة وقضاياها اليومية المعاصرة بين الشرق والغرب وذلك في مدينة الخليج الترفيهية بالدمام مساء يوم السبت القادم بعد صلاة المغرب.. هذا وتتوجه الشركة السعودية لجميع الاخوات بالحضور والمشاركة في الاسئلة والمداخلات التي تعقب المحاضرة. 
https://www.alyaum.com/articles/160/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1-%D8%B3%D9%84%D8%B7%D8%A7%D9%86-%D8%A8%D9%86-%D9%81%D9%87%D8%AF-%D9%8A%D8%B5%D8%AF%D8%B1-%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D8%A7%D8%AA%D9%87-%D8%A5%D9%84%D9%89-%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%AD%D9%83%D8%A7%D9%85-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D8%A8%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9, الأمير سلطان بن فهد يصدر تعليماته إلى لجنة الحكام الرئيسية بتطبيق التعديلات الجديدة , 2002/07/04 ,"اصدر صاحب السمو الملكى الامير سلطان بن فهد بن عبدالعزيز الرئيس العام لرعاية الشباب رئيس الاتحاد السعودى لكرة القدم تعليماته الى لجنة الحكام الرئيسية باتحاد القدم بتطبيق التعديلات الجديدة التى طرأت على قانون لعبة كرة القدم 2002م والعمل بهذه التعديلات بدءا من 20 / 4 / 1423هـ الموافق 1 / 7 / 2002م والتعميم بذلك على جميع الاندية للعمل بموجبه. وكان الاتحاد الدولى لكرة القدم قد قام بالتعميم على جميع الاتحادات القارية والوطنية بالتعديلات الجديدة التى أقرت بالاجتماع السنوى رقم 116 فى المجلس التشريعى للفيفا / البورد/ والذى عقد فى سويسرا يوم 16 مارس / 2002م ومن ابرز هذه التعديلات
( تجهيز اللاعبين )
1 / يسمح فقط بالاعلان على قمصان اللاعبين ولا يجوز وضعه على سراويلهم او جواربهم او أحذيتهم0
2 / لا يجوز للاعبين الكشف عن قمصانهم الداخلية الذى تحتوى على أية شعارات أو اعلانات واللاعب الذى يرفع قميصه كى يكشف عن شعارات او اعلانات سيقع تحت العقوبة من قبل اللجنة المنظمة للبطولة0
3 / يجب أن تكون القمصان بأكمام0
( الحكم)
1/ يوقف الحكم المباراة اذا رأى أن أحد اللاعبين قد أصيب اصابة خطيرة ويتأكد من اخلاء هذا اللاعب من أرض الملعب ويحق للاعب المصاب العودة الى أرض الملعب عقب الاصابة0
( الاخطاء وسوء السلوك)
1/ الكرة غير المباشرة000 تمنح ركلة حرة غير مباشرة للفريق الخصم اذ ما ارتكب حارس المرمى أيا من الاخطاء الاربعة داخل منطقة جزائه. "
https://www.alyaum.com/articles/165/%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%82-%D9%8A%D8%AF%D8%AE%D9%84-%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A, البراق يدخل الذهبي , 2002/07/04 ,"زميلنا حامد البراق المحرر بـ ( في وهجير ) قرر وبكامل قواه العقلية هجر حياة العزوبية والانضمام الى عالم المتزوجين , حيث سيحتفل يوم الاربعاء القادم بزفافه على كريمة احدى الأسر بمحافظة الخرج , حامد وجه الدعوات الى العديد من الشعراء والاعلاميين ليشاركوه الفرحة , تمنياتنا الصادقة لابي سعود بحياة زوجية سعيدة ونقول له ( بارك الله لكما وبارك عليكما وجمع بينكما في خير ) . "
https://www.alyaum.com/articles/164/%D8%AE%D8%B6%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%B4%D8%A8%D8%B1%D9%85%D9%8A-%D9%88%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D8%AB%D9%8A-%D9%81%D9%8A-%D8%A3%D9%85%D8%B3%D9%8A%D8%A9, خضير والشبرمي والحارثي في أمسية , 2002/07/04 ,"- مساء الثلاثاء القادم 28 / 4 عشاق الشعر على موعد مع الأمسية الختامية من أمسيات مهرجان المنطقة لهذا العام , فرسان هذه الامسية هم الشعراء خضير البراق وسعود الشبرمي وناصر الحارثي ويدير فعالياتها الاعلامي عدنان الدخيل , تقام هذه الأمسية بقاعة السلام بمبنى الغرفة التجارية بالدمام والدعوة عامة . "
https://www.alyaum.com/articles/166/%D8%AA%D8%A3%D8%AB%D8%B1%D9%8A-%D8%A8-(%D8%AE%D9%84%D9%81-%D8%A8%D9%86-%D9%87%D8%B0%D8%A7%D9%84)-%D9%83%D8%A8%D9%8A%D8%B1-%D8%AC%D8%AF%D8%A7, تأثري بـ (خلف بن هذال) كبير جدا , 2002/07/04 , 
https://www.alyaum.com/articles/167/%D9%88%D9%85%D8%A7-%D8%B2%D8%A7%D9%84-%D8%A7%D9%86%D9%83%D8%A7%D8%B1-%D9%88%D8%AC%D9%88%D8%AF-%D8%A7%D9%84%D8%B4%D8%A7%D8%B9%D8%B1%D8%A7%D8%AA-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A7-!!, وما زال انكار وجود الشاعرات مستمرا !! , 2002/07/04 ,"يعتقد البعض أن الحضور المستمر عبر المطبوعات الشعبية ووسائل الإعلام الأخرى هو المقياس الحقيقي لوجود الشعر النسائي . وبنظرة سريعة إلى تاريخ الشعر النسائي في الخليج نجد أن هناك العديد من الأسماء النسائية البارزة والمبدعة حفظ لها التاريخ ما قدمته ، وأيضا نجد أن هناك بعض الأسماء الوهمية التي صنعتها بعض المطبوعات الشعبية وانكشفت مع مرور الأيام ، وقد صرح بعض الشعراء بأنهم خلف تلك الأسماء الوهمية ، ولكن في المرحلة الحالية أصبح وجود الشاعرات لا يقبل هذه الاتهامات الباطلة من بعض المنتسبين للساحة حيث لايخلو حوار لشاعر من التصريح بأن عدد الشاعرات الحقيقيات لا يتجاوز أصابع اليد الواحدة ، ونفي حقيقة هذه الأسماء الجميلة والتي هي في ازدياد مستمر والإصرار على تداول بعض الأسماء فقط فيه ظلم كبير لإبداعات المرأة ، ويعكس مدى ضحالة فكر هؤلاء وعدم إحساسهم بأهمية الأدب النسائي كجزء لا يتجزأ من الأدب العربي فكل إبداع تقدمه المرأة ينسب للرجل ، ولعلنا هنا في الخليج أكثر من يعاني هذه المشكلة حيث تتداخل هنا عوامل اجتماعية عديدة تفرض هذا الوضع المأساوي الذي تعيشه الشاعرات ، وهذه الأوضاع الاجتماعية تنعكس على حضور الشاعرات وبين الحضور والغياب نجد الشائعات تنتشر لدرجة أن البعض وصل بهم الحال إلى إنكار وجود الشاعرات ، وللأسف أن هذه التصريحات تصدر من شعراء وكتاب يفترض أنهم أقرب الناس إلى الإحساس بالإبداع والمشاعر الإنسانية المترجمة شعرا أو نثرا .
وحول هذا الموضوع وجهت هذا السؤال للشاعرين أحمد المطيري و عايض بن مساعد حيث قال الشاعر المطيري : (لماذا سؤالك يأتي بصيغة توحي بضعف الشعر النسائي ، وكأنه أنجز شيئا مهما وهو ( إثبات الوجود ) ثم أضاف بقوله : الشعر النسائي احترمه ، ومن الشاعرات من تجاوزت نفسها إلى الدخول في دائرة الإبداع ومنافسة الشعراء بالفعل ولكن ما ترينه من واقع في ساحة الشعر الشعبي هو فقط أكثرية الرجال كشعراء وقلة الشاعرات ، وأنتِ تعرفين أغلب الأسباب الرئيسية التي تقف حائلا دون وصول إبداعهن ، والشعر يستطيع أن يكتبه كل قلب نابض بالإحساس الصادق والمضيء بعيدا عن جنس الكاتب نفسه .)
أما الشاعر عايض بن مساعد فقد قال: (أعتقد أن هناك شاعرات فرضن حضورهن الشعري على ساحة الشعر وتخطين مرحلة إثبات الوجود لأنهن مبدعات بمعنى الكلمة وهذا دليل على أن الشعر الحقيقي يفرض نفسه بعيدا عن التصنيفات فالشعر هو الشعر سواء كتبه رجل أو امرأة مع مراعاة ( الخصوصية الكتابية ) لكل منهما والتي تتضح من نكهة القصيدة وروحها كعلامة جودة وتميز .
وأضاف بقوله : مع أني أتحفظ على عبارة ( الحضور المستمر ) لأن الشعر لا يقاس بالكم بل بالكيف فقصيدة واحدة أجمل من عشرات القصائد الباهتة والممسوخة وكم أتمنى أن يطول غياب المبدع أو المبدعة ليحضر الشعر والإبداع .. أفضل من أن يستمر الحضور ويغيب الشعر والجمال .
وكان للشاعرة سميرة العبدالله رأي حول هذا المـوضوع فقد قالت :( لا أتوقع أن تستمر الشاعرة بنفس المجهود الذي نراه من أغلب الشاعرات في هذه الفترة إن التفتت للمثبطات .
ومما لا شك فيه أن الشاعرة تملك أدوات يتمنى الرجل امتلاكها وهذا يسجل لصالحها ويظهر على شكل تفوق ملحوظ وواضح ولكن أؤكد أن الشاعرة _ مع إصرارها على التقدم _ ما زالت تعاني الأقلام التي تحاول هدم إبداع الشاعرة ، فإن رأوا شاعرة متواضعة قالوا هذا مثال واضح على مستوى الشاعرات ، وإن رأوا شاعرة متمكنة شككوا في مصدر هذا الإبداع الذي تحويه قصائدها . وعموما أنا أرى أن هذا الأمر وإن كان ظاهره سيئا ولكن لو نظرنا إليه من زاوية أخرى نجد أنهم إنما قالوا ذلك من أجل بروز الشاعرات لساحة التنافس بل وتفوقهن في الكثير من الأحيان وخلاصة كلامي أن الشاعرات في هذه المرحلة تجاوزن مرحلة إثبات الوجود وبدأن المنافسة الفعلية حتى اصبح البعض منهن مطلبا لكل قارئ متذوق للشعر .
حنين الشمال "
https://www.alyaum.com/articles/168/%D9%85%D8%AD%D8%A7%D9%88%D8%B1%D8%A7%D8%AA-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%81%D8%AC%D8%B1%D8%A7-%D9%84%D8%AE%D9%85%D8%B3%D8%A9-%D8%B4%D8%B9%D8%B1%D8%A7%D8%A1, محاورات حتى الثالثة فجرا لخمسة شعراء , 2002/07/04 , 
https://www.alyaum.com/articles/170/%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7%D9%86%D9%8A-%D9%8A%D8%B3%D8%B7%D9%88-%D8%B9%D9%84%D9%89-%D9%82%D8%B5%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D9%81%D9%87%D8%AF-!!, العلياني يسطو على قصيدة الفهد !! , 2002/07/04 ,"سرقة القصائد أو السطو على نصوص الآخرين ونشرها ظاهرة ليست بجديدة في أوساط الصحافة الشعبية , أحدث هذه السرقات كان ضحيتها الشاعر عبدالعزيز الفهد الذي نشرنا له قصيدة قبل أسبوعين وعندما هم بقراءتها فوجىء بقصيدة أخرى له بجانبها وموقعة باسم عبدالله عامر العلياني وهذه القصيدة منشورة قبل ثلاثة أعوام في مجلة المختلف , الفهد من الشعراء الذين اعتادوا التواصل مع ( في وهجير ) منذ سنوات وقد اتصل بنا مبديا استغرابه من تصرف العلياني وكيف سولت له نفسه هذا الفعل ؟!! أما نحن فنقول للعلياني وأمثاله إن حبل الكذب قصير جدا وليل الخديعة لا بد أن ينجلي ! "
